episode,has_crossed_door,got_key,opened_door,got_ball
2630,1,1,1,1
2631,0,1,0,0
2632,0,0,0,0
2633,1,1,1,1
2634,1,1,1,1
2635,1,1,1,1
2636,1,1,1,0
2637,1,1,1,1
2638,0,1,0,0
2639,0,1,0,0
2640,1,1,1,0
2641,0,0,0,0
2642,1,1,1,1
2643,1,1,1,1
2644,1,1,1,1
2645,0,0,0,0
2646,1,1,1,1
2647,0,0,0,0
2648,0,0,0,0
2649,0,0,0,0
2650,1,1,1,1
2651,1,1,1,1
2652,1,1,1,1
2653,0,1,0,0
2654,1,1,1,1
2655,0,0,0,0
2656,1,1,1,1
2657,0,1,0,0
2658,1,1,1,0
2659,1,1,1,1
2660,1,1,0,0
2661,1,1,1,1
2662,1,1,1,1
2663,1,1,1,0
2664,1,1,1,0
2665,1,1,1,0
2666,1,1,1,1
2667,1,1,1,1
2668,1,1,1,1
2669,1,1,1,0
2670,1,1,1,0
2671,1,1,1,1
2672,1,1,1,0
2673,1,1,1,1
2674,0,0,0,0
2675,0,1,0,0
2676,0,0,0,0
2677,1,1,1,0
2678,1,1,1,1
2679,0,1,0,0
2680,1,1,1,1
2681,1,1,1,1
2682,1,1,1,1
2683,0,0,0,0
2684,1,1,1,1
2685,0,0,0,0
2686,1,1,1,1
2687,0,0,0,0
2688,1,1,1,1
2689,1,1,1,1
2690,0,0,0,0
2691,1,1,1,1
2692,1,1,1,1
2693,0,0,0,0
2694,0,0,0,0
2695,0,1,0,0
2696,1,1,1,1
2697,0,1,0,0
2698,1,1,1,1
2699,0,0,0,0
2700,1,1,1,1
2701,0,0,0,0
2702,1,1,1,1
2703,1,1,1,1
2704,0,0,0,0
2705,1,1,1,1
2706,1,1,1,1
2707,1,1,1,1
2708,1,1,1,1
2709,1,1,1,1
2710,0,0,0,0
2711,1,1,1,1
2712,1,1,1,1
2713,1,1,1,1
2714,0,1,0,0
2715,0,1,0,0
2716,1,1,1,1
2717,1,1,1,1
2718,0,1,0,0
2719,1,1,1,1
2720,1,1,1,1
2721,1,1,1,1
2722,1,1,1,1
2723,1,1,1,1
2724,0,1,0,0
2725,0,0,0,0
2726,1,1,1,1
2727,1,1,1,1
2728,1,1,1,1
2729,0,1,0,0
2730,1,1,1,1
2731,1,1,1,1
2732,0,0,0,0
2733,0,1,0,0
2734,0,1,0,0
2735,1,1,1,1
2736,1,1,1,1
2737,1,1,1,1
2738,1,1,1,1
2739,1,1,1,0
2740,0,0,0,0
2741,0,1,0,0
2742,0,1,0,0
2743,1,1,1,1
2744,1,1,1,1
2745,1,1,1,1
2746,1,1,1,1
2747,0,1,0,0
2748,1,1,1,1
2749,1,1,1,0
2750,1,1,1,1
2751,1,1,1,1
2752,0,0,0,0
2753,0,1,0,0
2754,0,0,0,0
2755,1,1,1,1
2756,0,1,0,0
2757,1,1,1,1
2758,1,1,1,1
2759,1,1,1,1
2760,1,1,1,0
2761,1,1,1,1
2762,1,1,1,1
2763,0,0,0,0
2764,1,1,1,1
2765,1,1,1,1
2766,1,1,1,1
2767,1,1,1,1
2768,1,1,1,0
2769,0,0,0,0
2770,1,1,1,1
2771,1,1,1,1
2772,1,1,1,1
2773,0,0,0,0
2774,1,1,1,0
2775,1,1,1,1
2776,1,1,1,1
2777,1,1,1,1
2778,1,1,1,1
2779,0,0,0,0
2780,1,1,1,1
2781,1,1,1,1
2782,1,1,1,1
2783,1,1,1,1
2784,1,1,1,0
2785,1,1,1,0
2786,1,1,1,1
2787,0,0,0,0
2788,1,1,1,1
2789,1,1,1,1
2790,1,1,1,1
2791,0,0,0,0
2792,1,1,1,1
2793,1,1,1,1
2794,1,1,1,1
2795,1,1,1,1
2796,1,1,1,1
2797,1,1,1,1
2798,1,1,1,1
2799,1,1,1,1
2800,1,1,1,1
2801,0,0,0,0
2802,1,1,1,1
2803,1,1,1,1
2804,1,1,1,1
2805,1,1,1,1
2806,1,1,1,1
2807,1,1,1,1
2808,1,1,1,1
2809,1,1,1,1
2810,1,1,1,1
2811,1,1,1,1
2812,0,0,0,0
2813,1,1,1,1
2814,1,1,1,1
2815,1,1,1,1
2816,1,1,1,1
2817,1,1,1,1
2818,1,1,1,0
2819,1,1,1,1
2820,1,1,1,1
2821,1,1,1,1
2822,1,1,1,1
2823,1,1,1,1
2824,1,1,1,1
2825,1,1,1,1
2826,1,1,1,1
2827,0,0,0,0
2828,1,1,1,1
2829,1,1,1,1
2830,1,1,1,1
2831,1,1,1,1
2832,1,1,1,0
2833,1,1,1,1
2834,1,1,1,1
2835,1,1,1,1
2836,1,1,1,1
2837,1,1,1,1
2838,1,1,1,1
2839,1,1,1,1
2840,1,1,1,1
2841,1,1,1,1
2842,1,1,1,1
2843,0,0,0,0
2844,1,1,1,1
2845,1,1,1,1
2846,1,1,1,1
2847,1,1,1,1
2848,1,1,1,1
2849,1,1,1,1
2850,1,1,1,1
2851,1,1,1,1
2852,1,1,1,1
2853,0,0,0,0
2854,1,1,1,1
2855,1,1,1,1
2856,1,1,1,1
2857,1,1,1,1
2858,1,1,1,1
2859,1,1,1,1
2860,1,1,1,1
2861,1,1,1,0
2862,0,1,0,0
2863,0,0,0,0
2864,1,1,1,1
2865,1,1,1,1
2866,0,1,0,0
2867,1,1,1,1
2868,1,1,1,1
2869,0,0,0,0
2870,0,0,0,0
2871,1,1,1,1
2872,1,1,1,1
2873,1,1,1,1
2874,1,1,1,1
2875,1,1,1,1
2876,1,1,1,1
2877,1,1,1,1
2878,1,1,1,1
2879,0,0,0,0
2880,1,1,1,1
2881,1,1,1,1
2882,1,1,1,1
2883,0,1,0,0
2884,1,1,1,1
2885,1,1,1,1
2886,1,1,1,1
2887,1,1,1,1
2888,0,0,0,0
2889,0,1,0,0
2890,1,1,1,1
2891,1,1,1,1
2892,1,1,1,1
2893,0,0,0,0
2894,1,1,1,1
2895,1,1,1,1
2896,1,1,1,1
2897,1,1,1,1
2898,1,1,1,1
2899,1,1,1,1
2900,1,1,1,1
2901,1,1,1,1
2902,1,1,1,1
2903,0,1,0,0
2904,0,1,0,0
2905,0,0,0,0
2906,0,0,0,0
2907,0,0,0,0
2908,1,1,1,1
2909,1,1,1,1
2910,1,1,1,1
2911,1,1,1,1
2912,1,1,1,1
2913,0,0,0,0
2914,1,1,1,1
2915,1,1,1,1
2916,0,0,0,0
2917,1,1,1,1
2918,1,1,1,1
2919,1,1,1,1
2920,1,1,1,0
2921,1,1,1,1
2922,1,1,1,0
2923,1,1,1,1
2924,1,1,1,1
2925,1,1,1,1
2926,0,0,0,0
2927,1,1,1,1
2928,1,1,1,1
2929,1,1,1,1
2930,0,0,0,0
2931,1,1,1,1
2932,1,1,1,1
2933,1,1,1,1
2934,1,1,1,1
2935,1,1,1,0
2936,0,1,0,0
2937,1,1,1,1
2938,0,0,0,0
2939,0,0,0,0
2940,0,0,0,0
2941,1,1,1,1
2942,1,1,1,1
2943,1,1,1,1
2944,1,1,1,1
2945,1,1,1,1
2946,1,1,1,1
2947,0,0,0,0
2948,1,1,1,1
2949,0,0,0,0
2950,1,1,1,1
2951,1,1,1,1
2952,1,1,1,1
2953,1,1,1,1
2954,1,1,1,1
2955,1,1,1,1
2956,0,0,0,0
2957,1,1,1,1
2958,0,0,0,0
2959,1,1,1,1
2960,0,0,0,0
2961,1,1,1,1
2962,1,1,1,1
2963,1,1,1,1
2964,1,1,1,1
2965,1,1,1,1
2966,1,1,1,1
2967,1,1,1,1
2968,1,1,1,1
2969,1,1,1,1
2970,1,1,1,1
2971,1,1,1,1
2972,0,0,0,0
2973,1,1,1,1
2974,1,1,1,1
2975,1,1,1,1
2976,1,1,1,1
2977,1,1,1,1
2978,1,1,1,1
2979,1,1,1,1
2980,1,1,1,1
2981,1,1,1,1
2982,1,1,1,1
2983,1,1,1,1
2984,1,1,1,1
2985,1,1,1,1
2986,1,1,1,1
2987,1,1,1,1
2988,1,1,1,1
2989,1,1,1,1
2990,1,1,1,1
2991,1,1,1,1
2992,1,1,1,1
2993,1,1,1,1
2994,1,1,1,1
2995,1,1,1,1
2996,1,1,1,1
2997,1,1,1,1
2998,0,0,0,0
2999,0,0,0,0
3000,1,1,1,1
